id,host_id,booking_id,name,city,state,zipcode,latitude,longitude,accommodates,beds,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,neighborhood_group_Ballard,neighborhood_group_Capitol Hill,neighborhood_group_Central Area,neighborhood_group_Downtown,neighborhood_group_Other,neighborhood_group_Other neighborhoods,neighborhood_group_Queen Anne,neighborhood_group_West Seattle,Other_neighborhood,property_type_Apartment,property_type_House,property_type_Other,# Bathrooms_Other,# Bathrooms_one,# Bathrooms_one and one half,# Bathrooms_two,# Bathrooms_two and one half,Bed Type_Other,Bed Type_Real Bed,# Bedrooms_Other,# Bedrooms_one,# Bedrooms_three,# Bedrooms_two,# Bedrooms_zero,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,cancellation policy_moderate,cancellation policy_strict
6993978,10969315,1594,Capitol Hill Trendy Neighborhood!,Seattle,WA,98104.0,47.61013562,-122.3265201,2,1.0,f,f,f,13,2015-07-16,2015-12-14,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7873208,7354306,3528,Crayola Home Green Room-Bunk bed 7,Seattle,WA,98112.0,47.63121579,-122.3034603,1,1.0,f,f,f,1,2015-08-29,2015-08-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7873345,7354306,3530,Crayola Home Green Room-Bunk Bed 8,Seattle,WA,98112.0,47.62974045,-122.301834,1,1.0,f,f,f,7,2015-09-02,2015-12-31,89.0,10.0,9.0,10.0,9.0,9.0,9.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8155580,1243056,782,UW Hacker House- 2nd flr 2p L,Seattle,WA,98105.0,47.65824886,-122.3176389,1,1.0,f,f,f,1,2015-12-20,2015-12-20,100.0,8.0,8.0,8.0,8.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8155710,1243056,797,UW Hacker House - 2nd flr 4p 1U,Seattle,WA,98105.0,47.65688213,-122.318273,1,1.0,f,f,f,2,2015-12-08,2015-12-19,90.0,9.0,9.0,10.0,10.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8670484,7354306,3624,Crayola Home - Purple Room Bunk 5,Seattle,WA,98112.0,47.63088967,-122.3036002,1,1.0,f,f,f,2,2015-10-13,2015-10-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9419,30559,3481,Golden Sun vintage warm/sunny,Seattle,WA,98108.0,47.5506197,-122.3201354,2,1.0,f,t,t,79,2010-07-30,2015-12-07,91.0,9.0,9.0,10.0,10.0,9.0,9.0,1.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46022,205412,1862,Cottage in West Seattle ~ Guest BR,Seattle,WA,98126.0,47.55663242,-122.3772037,5,2.0,f,f,f,5,2010-09-01,2012-04-02,99.0,9.0,10.0,10.0,10.0,10.0,10.0,0.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
84030,292232,554,Miradina Al Lago,Seattle,WA,98103.0,47.68472182,-122.3388215,4,2.0,f,f,f,60,2011-04-04,2015-08-24,88.0,9.0,9.0,10.0,9.0,10.0,9.0,1.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
117165,559827,1775,Suite+Office in Gorgeous View Home,Seattle,WA,98116.0,47.56841923,-122.4066165,2,1.0,f,t,t,102,2011-08-16,2015-12-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
158953,205412,1874,Cottage in West Seattle ~ Main BR,Seattle,WA,98126.0,47.55766967,-122.3790098,4,1.0,f,f,f,2,2011-07-28,2011-09-17,96.0,9.0,10.0,10.0,10.0,9.0,9.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
170273,804996,3215,Historic House at Seattle Center,Seattle,WA,98119.0,47.62767352,-122.3586108,2,1.0,f,f,t,120,2011-07-25,2015-10-18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
208356,1025723,1448,contemporary art loft downtown [7],Seattle,WA,98104.0,47.59908075,-122.3255913,2,1.0,f,t,t,474,2011-09-05,2015-12-24,95.0,10.0,10.0,10.0,10.0,9.0,9.0,8.98,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
240920,946910,415,Quiet Greenlake house w/ balcony,Seattle,WA,98103.0,47.668176,-122.3373708,3,2.0,f,f,f,15,2012-08-01,2015-08-01,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
265901,862329,2124,Great 1 Queen Bed Near Downtown SEA,Seattle,WA,98144.0,47.57625195,-122.3036759,2,1.0,f,t,t,15,2012-02-06,2014-06-19,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
278192,862329,2079,1 BdRm BunkBed for 3 Near Downtown,Seattle,WA,98144.0,47.57741482,-122.3022996,3,3.0,f,t,t,14,2012-03-20,2014-07-22,95.0,9.0,8.0,10.0,10.0,8.0,9.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
279063,1382925,2691,"Central Guest Room, Stunning View",Seattle,WA,98102.0,47.62465019,-122.3168894,2,1.0,f,f,f,294,2012-01-10,2016-01-01,91.0,9.0,9.0,9.0,10.0,10.0,9.0,6.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
356566,1224813,288,Sunny Bedroom w/View: Wallingford,Seattle,WA,98103.0,47.65389856,-122.3380692,2,1.0,f,f,f,13,2012-03-25,2014-02-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
365550,1025723,1442,contemporary art loft downtown [17],Seattle,WA,98104.0,47.5990163,-122.3270799,2,1.0,f,t,t,466,2012-03-24,2015-12-24,94.0,9.0,10.0,10.0,10.0,9.0,9.0,10.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
421168,2094547,2035,Greenwood Studio,Seattle,WA,98103.0,47.69921615,-122.350716,2,1.0,f,f,f,209,2012-07-06,2015-12-18,96.0,10.0,10.0,10.0,10.0,9.0,10.0,4.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
429453,1224813,400,Sunny Bedroom #2 w/View: Wallingfrd,Seattle,WA,98103.0,47.6516632,-122.339685,2,1.0,f,f,f,14,2012-04-23,2015-11-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
443580,2203746,845,Sweet Cabin @ the Cherry Hill House,Seattle,WA,98122.0,47.60663951,-122.3081398,2,1.0,t,t,t,99,2012-06-07,2015-12-19,86.0,9.0,9.0,9.0,9.0,9.0,9.0,2.27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
444221,2203746,837,Cozy Bedroom @ Cherry Hill House,Seattle,WA,98122.0,47.60552279,-122.3075301,2,1.0,t,t,t,79,2012-06-30,2015-12-19,88.0,9.0,9.0,9.0,9.0,9.0,9.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
447523,2222321,3248,Bedroom in artistic Northwest home,Seattle,WA,98115.0,47.68523247,-122.2894346,2,1.0,f,f,f,93,2012-06-24,2015-11-15,93.0,9.0,9.0,10.0,9.0,9.0,9.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
486344,2373847,2385,Quiet West Seattle Room,Seattle,WA,98106.0,47.55818064,-122.363045,1,1.0,f,t,t,45,2012-06-27,2015-10-08,95.0,10.0,9.0,10.0,10.0,9.0,10.0,1.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
486829,2409388,2529,Cascadia Room Near UW & Childrens ,Seattle,WA,98105.0,47.66450162,-122.2838147,2,1.0,f,t,t,53,2012-06-08,2015-07-01,92.0,9.0,9.0,10.0,10.0,9.0,9.0,1.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
535300,2347819,1129,Private Eastlake - Steps to Lake.,Seattle,WA,98102.0,47.64097356,-122.3285731,2,1.0,f,f,f,115,2012-06-29,2015-11-16,92.0,9.0,9.0,10.0,10.0,10.0,9.0,2.68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
555858,1650960,920,Luxury Studio near Downtown Seattle,Seattle,WA,98122.0,47.61014851,-122.3092557,2,1.0,f,t,t,13,2012-06-29,2015-09-26,90.0,9.0,9.0,9.0,9.0,9.0,9.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
571640,862329,2077,Sleeps 3 Comfy Near Downtown SEA,Seattle,WA,98144.0,47.57618629,-122.3038672,3,2.0,f,t,t,7,2012-07-24,2015-06-28,90.0,8.0,9.0,10.0,10.0,8.0,9.0,0.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
571651,862329,2080,Queen Size Bed Near Downtown SEA,Seattle,WA,98144.0,47.57778726,-122.3027908,2,1.0,f,t,t,4,2013-12-14,2014-03-01,86.0,9.0,8.0,10.0,10.0,8.0,8.0,0.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
598023,2613029,1911,West Seattle Home near Junction,Seattle,WA,98116.0,47.56280118,-122.3870543,1,1.0,f,t,t,8,2013-08-11,2015-08-11,98.0,9.0,10.0,10.0,10.0,10.0,9.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
607788,103427,1496,"condo Seattle, Wa.",Seattle,WA,98101.0,47.61313536,-122.3317637,6,3.0,f,f,f,2,2012-07-27,2013-10-17,83.0,4.0,8.0,10.0,10.0,10.0,6.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
610989,3029318,480,Inn of Twin Gables - North Room,Seattle,WA,,47.64939343,-122.3755835,2,1.0,f,f,f,1,2013-09-16,2013-09-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
613020,3040367,2061,Fabulous view and Great location,Seattle,WA,98136.0,47.51855219,-122.3911882,2,2.0,f,f,f,105,2012-07-30,2015-08-15,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
613151,862329,2078,2BdRm 1Bath Shared Near Dwntwn SEA,Seattle,WA,98144.0,47.57608515,-122.3040271,6,4.0,f,t,t,4,2012-08-19,2013-12-04,87.0,8.0,7.0,6.0,6.0,7.0,7.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
656909,2409388,2551,Olympia Room by UW & Childrens Hosp,Seattle,WA,98105.0,47.66566399,-122.2856767,2,1.0,f,t,t,22,2012-10-23,2014-11-03,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
668169,946910,399,"Quiet Greenlake house, large room",Seattle,WA,98103.0,47.66642488,-122.3349052,3,2.0,f,f,f,16,2012-09-03,2015-08-25,93.0,9.0,9.0,10.0,10.0,10.0,10.0,0.39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
677266,30559,3480,Toulouse room/Parisian charm cozy,Seattle,WA,98108.0,47.54948235,-122.3177878,2,1.0,f,t,t,59,2012-09-18,2015-11-25,92.0,9.0,9.0,9.0,9.0,9.0,9.0,1.47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
685600,3497328,1188,Steps from magical Discovery Park-1,Seattle,WA,98199.0,47.65513059,-122.4078177,2,1.0,f,f,f,8,2014-08-10,2015-05-04,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
689309,3520873,3650,Elegance and Coziness in Broadview,Seattle,WA,98133.0,47.72272664,-122.3566843,2,1.0,f,f,f,5,2013-01-09,2014-04-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
762029,4016632,64,Hand crafted Gypsy Wagon with heart,Seattle,WA,98119.0,47.64152493,-122.3761504,2,2.0,f,t,t,191,2012-11-05,2016-01-01,97.0,10.0,10.0,10.0,10.0,9.0,10.0,4.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
788146,4154214,2269,Columbia City~Large room/Arty house,Seattle,WA,98118.0,47.55142192,-122.2808747,2,1.0,f,f,f,24,2012-12-11,2014-10-25,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
830948,4133860,556,City & Lake Views. Central- shared ,Seattle,WA,98109.0,47.63347386,-122.3434448,2,1.0,f,f,f,3,2013-05-19,2015-09-15,100.0,9.0,10.0,10.0,10.0,9.0,9.0,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
835149,555957,2711,Volunteer Park Room 1   ,Seattle,WA,98102.0,47.62238556,-122.3147673,1,1.0,f,f,f,263,2013-01-03,2015-12-13,96.0,10.0,10.0,10.0,10.0,10.0,10.0,7.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
841049,555957,2669,Volunteer Park Room 2,Seattle,WA,98102.0,47.62424754,-122.3183794,1,1.0,f,f,f,279,2012-12-28,2015-12-14,95.0,10.0,10.0,10.0,10.0,10.0,10.0,7.59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
856550,4016632,8,Tiny Garden cabin on Queen Anne  ,Seattle,WA,98119.0,47.64016054,-122.375856,2,1.0,f,t,t,173,2013-01-03,2016-01-01,97.0,10.0,10.0,10.0,10.0,9.0,10.0,4.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
936378,4962900,1498,"Downtown Seattle, Pool! HS203",Seattle,WA,98101.0,47.60736065,-122.3396019,4,2.0,f,f,f,3,2013-09-09,2015-06-28,93.0,10.0,10.0,10.0,10.0,10.0,10.0,0.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1018204,2203746,838,Back Cabin Loft @ Cherry Hill House,Seattle,WA,98122.0,47.60562332,-122.3089055,4,2.0,t,t,t,79,2013-04-26,2015-12-18,84.0,9.0,9.0,9.0,9.0,9.0,9.0,2.41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1039766,5724883,2803,Private Room - Capitol Hill Seattle,Seattle,WA,98102.0,47.62199891,-122.3222824,1,1.0,t,f,f,147,2013-07-01,2015-12-20,89.0,9.0,8.0,10.0,10.0,10.0,9.0,4.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1060467,5836283,3190,Modern Private Room w Amazing View,Seattle,WA,98109.0,47.62112475,-122.3569295,2,1.0,f,f,f,62,2013-06-10,2015-10-18,91.0,9.0,10.0,9.0,9.0,9.0,9.0,1.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1100714,6046471,2658,CH Private entrance bedroom & bath,Seattle,WA,98102.0,47.61724116,-122.3177266,4,2.0,t,f,f,134,2014-01-21,2015-11-21,80.0,8.0,8.0,9.0,9.0,9.0,8.0,5.63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1179538,6407320,166,Townhome Top Floor 2 Bedrms+Balcony,Seattle,WA,98107.0,47.67358404,-122.3738143,4,2.0,f,f,f,2,2015-11-20,2015-12-01,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1214306,3894778,859,Private Bed/bath in Home: green (A),Seattle,WA,98122.0,47.61600214,-122.3080604,2,1.0,f,t,t,94,2013-06-16,2015-09-10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1277033,1859964,2349,"Modern, Clean, Private Entrance",Seattle,WA,98118.0,47.54779236,-122.2662026,4,2.0,f,f,f,32,2014-06-13,2015-08-11,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1.68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1305009,4041295,2231,Bedroom w/ Kitchenette & Bathroom,Seattle,WA,98108.0,47.56249872,-122.2975148,2,1.0,t,f,f,22,2013-07-23,2015-12-01,98.0,10.0,10.0,10.0,10.0,9.0,9.0,0.74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1323634,862329,2076,Queen Bd w/Private Bath Near Dwntwn,Seattle,WA,98144.0,47.57566772,-122.3033169,3,2.0,f,t,t,1,2014-01-14,2014-01-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1348777,7317822,2864,AMAZING Views - Cap Hill Private Rm,Seattle,WA,98102.0,47.62581022,-122.3192658,2,1.0,f,t,t,14,2013-08-08,2015-08-29,94.0,9.0,9.0,9.0,10.0,9.0,9.0,0.48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1355094,7354306,2891,Capitol Hill Excursion,Seattle,WA,98102.0,47.62328264,-122.3237765,2,1.0,f,f,f,67,2013-07-31,2016-01-02,91.0,9.0,9.0,10.0,10.0,10.0,9.0,2.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1386306,2409388,2528,"Garden Room near UW, Childrens Hosp",Seattle,WA,98105.0,47.66354784,-122.2859381,2,1.0,f,t,t,63,2013-08-05,2015-11-10,96.0,10.0,10.0,10.0,10.0,9.0,10.0,2.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
