id,price,weekly_price,monthly_price,guests_included,extra_people,security_deposit,cleaning_fee,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365
3471,$110.00 ,$650.00 ,"$2,500.00 ",2,$100.00 ,$250.00 ,$40.00 ,2,1125,t,30,52,82,357
3472,$110.00 ,,,1,$0.00 ,,,2,7,t,0,0,0,0
3473,$59.00 ,,,1,$10.00 ,,,1,1125,t,0,0,0,69
3474,$195.00 ,"$1,250.00 ",,2,$10.00 ,$300.00 ,$75.00 ,1,1125,t,3,33,63,338
3475,$85.00 ,"$1,100.00 ","$3,000.00 ",2,$10.00 ,$250.00 ,$50.00 ,1,1125,t,24,44,66,66
3476,$200.00 ,$890.00 ,"$2,490.00 ",1,$0.00 ,,$95.00 ,2,1125,t,27,54,54,87
3477,$109.00 ,$670.00 ,"$2,163.00 ",0,$0.00 ,$100.00 ,$65.00 ,1,1125,t,0,0,1,248
3478,$200.00 ,,,2,$0.00 ,$500.00 ,$100.00 ,2,1125,t,30,48,78,353
3479,$135.00 ,$945.00 ,"$3,200.00 ",6,$0.00 ,$200.00 ,,3,60,t,0,28,58,327
3480,$70.00 ,$390.00 ,"$1,200.00 ",1,$10.00 ,$100.00 ,$10.00 ,2,30,t,29,59,89,364
3481,$90.00 ,$580.00 ,"$1,500.00 ",1,$10.00 ,$100.00 ,,2,30,t,30,60,90,365
3482,$50.00 ,,,1,$20.00 ,,,1,1125,t,0,0,0,93
3483,$99.00 ,,,4,$10.00 ,$250.00 ,$15.00 ,1,1125,t,9,39,69,338
3484,$70.00 ,$400.00 ,"$1,400.00 ",1,$0.00 ,$150.00 ,$10.00 ,2,30,t,29,59,89,364
3485,$65.00 ,$458.00 ,"$1,617.00 ",2,$15.00 ,,$10.00 ,1,1125,t,19,49,79,353
3486,$90.00 ,$500.00 ,,1,$0.00 ,,$30.00 ,2,1125,t,28,58,87,87
3487,$75.00 ,$430.00 ,"$1,300.00 ",1,$10.00 ,$100.00 ,$10.00 ,2,30,t,0,0,0,272
3488,$100.00 ,,,6,$20.00 ,,$45.00 ,1,22,t,1,19,19,58
3489,$65.00 ,,,1,$0.00 ,,,1,1125,t,30,60,82,352
3490,$105.00 ,,,2,$10.00 ,$200.00 ,$60.00 ,2,1125,t,30,60,90,364
3491,$125.00 ,"$1,000.00 ","$3,000.00 ",0,$0.00 ,$200.00 ,,2,1125,t,0,26,56,331
3492,$60.00 ,$350.00 ,"$1,200.00 ",1,$30.00 ,,,1,1125,t,30,60,90,365
3493,$59.00 ,$413.00 ,,2,$20.00 ,$500.00 ,$10.00 ,1,1125,t,30,60,90,365
3494,$65.00 ,$400.00 ,"$1,400.00 ",1,$0.00 ,,$25.00 ,1,1125,t,7,25,49,291
3495,$58.00 ,$458.00 ,,1,$25.00 ,$100.00 ,$45.00 ,2,32,t,30,60,90,328
3496,$120.00 ,$800.00 ,"$2,200.00 ",2,$5.00 ,,,2,125,t,30,60,90,365
3497,$150.00 ,,,4,$10.00 ,$200.00 ,$30.00 ,2,5,t,29,59,89,361
3498,$55.00 ,$420.00 ,"$1,400.00 ",1,$5.00 ,,,1,365,t,29,59,89,364
3499,$110.00 ,$770.00 ,,1,$0.00 ,,$95.00 ,7,10,t,0,0,0,232
3500,$75.00 ,$500.00 ,"$1,500.00 ",2,$10.00 ,,,1,1125,t,30,60,90,365
3501,$75.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
3502,$53.00 ,$420.00 ,,1,$0.00 ,,,1,1125,t,25,50,50,171
3503,$129.00 ,$799.00 ,,4,$25.00 ,$250.00 ,$90.00 ,2,10,t,0,0,28,303
3504,$30.00 ,,,1,$0.00 ,,,2,1125,t,9,27,27,130
3505,$70.00 ,$450.00 ,"$1,575.00 ",1,$0.00 ,$150.00 ,$75.00 ,2,180,t,30,60,90,365
3506,$80.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
3507,$125.00 ,,"$2,200.00 ",2,$20.00 ,$200.00 ,$35.00 ,2,90,t,25,55,85,356
3508,$95.00 ,$665.00 ,"$2,850.00 ",1,$0.00 ,$100.00 ,$35.00 ,2,1125,t,24,24,38,38
3509,$285.00 ,,,1,$0.00 ,,$50.00 ,2,1125,t,0,0,0,0
3510,$109.00 ,$600.00 ,"$2,200.00 ",2,$15.00 ,$500.00 ,$100.00 ,3,365,t,0,12,42,312
3511,$275.00 ,,,1,$0.00 ,,,1,1125,t,25,55,85,360
3512,$190.00 ,,,1,$0.00 ,,$20.00 ,5,1125,t,30,60,90,365
3513,$80.00 ,,,1,$0.00 ,,,1,1125,t,0,0,0,94
3514,$200.00 ,,,1,$0.00 ,,$100.00 ,1,1125,t,1,1,29,304
3515,$70.00 ,$400.00 ,,2,$15.00 ,$100.00 ,$25.00 ,3,30,t,26,53,81,81
3516,$139.00 ,$750.00 ,"$2,600.00 ",2,$15.00 ,$250.00 ,$100.00 ,3,180,t,2,28,52,295
3517,$75.00 ,$500.00 ,,1,$0.00 ,,,2,23,t,0,3,33,308
3518,$150.00 ,"$1,600.00 ","$5,600.00 ",2,$80.00 ,,$30.00 ,1,1125,t,30,60,90,365
3519,$215.00 ,"$1,400.00 ","$4,500.00 ",5,$25.00 ,$400.00 ,$60.00 ,3,1125,t,0,0,0,0
3520,$60.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
3521,$250.00 ,"$1,000.00 ","$4,000.00 ",4,$25.00 ,$500.00 ,,4,1125,t,0,0,18,293
3522,$150.00 ,$900.00 ,"$4,000.00 ",2,$50.00 ,$250.00 ,$61.00 ,2,20,t,30,60,78,78
3523,$139.00 ,$999.00 ,"$3,250.00 ",2,$10.00 ,,$75.00 ,2,1125,t,0,5,15,128
3524,$104.00 ,$619.00 ,,2,$20.00 ,,,2,1125,t,0,0,0,272
3525,$125.00 ,$795.00 ,"$2,800.00 ",1,$0.00 ,$150.00 ,,30,1125,t,0,0,28,303
3526,$33.00 ,$238.00 ,,1,$0.00 ,,,2,14,t,23,53,83,357
3527,$27.00 ,,,1,$0.00 ,,,2,1125,t,15,45,72,347
3528,$29.00 ,$238.00 ,,1,$0.00 ,,,2,1125,t,5,5,8,283
3529,$29.00 ,$250.00 ,,1,$0.00 ,,,2,1125,t,22,52,82,357
3530,$29.00 ,,,1,$0.00 ,,,2,1125,t,23,53,83,358
3531,$30.00 ,$238.00 ,,1,$0.00 ,,,2,1125,t,23,53,83,358
3532,$65.00 ,$759.00 ,"$2,800.00 ",2,$20.00 ,,$45.00 ,2,30,t,19,46,76,162
3533,$125.00 ,,,1,$0.00 ,,,2,28,t,30,60,90,365
3534,$84.00 ,$525.00 ,,1,$10.00 ,,,2,14,t,30,60,89,89
3535,$70.00 ,$520.00 ,"$1,600.00 ",2,$40.00 ,,,2,14,t,24,54,83,83
3536,$90.00 ,,,1,$0.00 ,,,4,90,t,26,56,86,361
3537,$100.00 ,,,1,$0.00 ,,,1,1125,t,0,0,0,22
3538,$40.00 ,,,1,$7.00 ,,,1,1125,t,30,60,90,365
3539,$75.00 ,$400.00 ,"$1,200.00 ",1,$0.00 ,,,1,1125,t,30,60,90,365
3540,$90.00 ,,,1,$0.00 ,,,1,1125,t,0,0,0,262
3541,$150.00 ,,,1,$0.00 ,,,11,11,t,0,0,0,52
3542,$155.00 ,"$1,100.00 ",,1,$0.00 ,,,2,28,t,30,60,90,365
3543,$145.00 ,,,1,$0.00 ,,,4,1125,t,30,60,90,365
3544,$165.00 ,,,1,$0.00 ,,,2,28,t,30,60,90,153
3545,$125.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
3546,$100.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
3547,$65.00 ,$357.00 ,"$1,260.00 ",2,$25.00 ,,$35.00 ,1,1125,t,30,60,90,272
3548,$146.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
3549,$125.00 ,$700.00 ,"$2,500.00 ",1,$10.00 ,$100.00 ,$72.00 ,1,180,t,0,0,0,0
3550,$85.00 ,$488.00 ,"$1,722.00 ",0,$0.00 ,,$7.00 ,2,1125,t,16,38,38,38
3551,$140.00 ,$800.00 ,,1,$0.00 ,$100.00 ,$40.00 ,2,1125,t,19,49,79,168
3552,$120.00 ,$800.00 ,"$2,200.00 ",2,$0.00 ,$300.00 ,$60.00 ,3,1125,t,12,12,27,302
3553,$100.00 ,,,2,$0.00 ,,$25.00 ,2,1125,t,0,0,0,75
3554,$45.00 ,$300.00 ,"$1,150.00 ",1,$7.00 ,$200.00 ,$52.00 ,2,30,t,19,42,67,156
3555,$300.00 ,"$2,000.00 ",,2,$10.00 ,$250.00 ,$50.00 ,1,1125,t,3,33,62,62
3556,$150.00 ,,,1,$0.00 ,$100.00 ,$50.00 ,2,29,t,5,35,62,324
3557,$99.00 ,$687.00 ,"$2,748.00 ",2,$50.00 ,$200.00 ,,2,31,t,30,60,90,362
3558,$139.00 ,"$1,107.00 ","$5,500.00 ",2,$0.00 ,,$80.00 ,2,1125,t,24,45,75,164
3559,$100.00 ,,,2,$30.00 ,,$20.00 ,2,1125,t,21,46,76,351
3560,$180.00 ,,,1,$0.00 ,,$75.00 ,2,11,t,5,5,5,38
3561,$30.00 ,,,1,$0.00 ,,,2,1125,t,18,48,78,353
3562,$399.00 ,,,1,$0.00 ,$500.00 ,$150.00 ,4,1125,t,0,26,56,145
3563,$300.00 ,,,1,$0.00 ,,$100.00 ,3,14,t,0,11,11,19
3564,$51.00 ,,,1,$10.00 ,$400.00 ,,2,1125,t,30,60,90,365
3565,$70.00 ,,,1,$0.00 ,,$25.00 ,2,1125,t,30,60,90,365
3566,$104.00 ,,,1,$0.00 ,,,1,1125,t,29,59,89,364
3567,$80.00 ,$480.00 ,,1,$25.00 ,,$25.00 ,1,1125,t,30,60,90,365
3568,$50.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
3569,$150.00 ,,,2,$25.00 ,$500.00 ,$80.00 ,2,1125,t,30,60,90,365
3570,$125.00 ,$825.00 ,"$2,950.00 ",2,$25.00 ,,$50.00 ,2,365,t,27,54,84,359
3571,$200.00 ,,,1,$0.00 ,,,2,1125,t,30,60,89,89
3572,$200.00 ,"$1,000.00 ","$3,500.00 ",1,$0.00 ,,,1,1125,t,0,0,0,222
3573,$115.00 ,$990.00 ,"$2,790.00 ",2,$20.00 ,$300.00 ,$90.00 ,14,180,t,4,34,64,153
3574,$85.00 ,,,1,$0.00 ,,,2,1125,t,25,55,84,84
3575,$120.00 ,,,2,$10.00 ,,$10.00 ,1,1125,t,30,60,90,365
3576,$400.00 ,,,1,$0.00 ,$300.00 ,$75.00 ,1,1125,t,30,60,90,365
3577,$95.00 ,$500.00 ,"$1,650.00 ",1,$20.00 ,,$25.00 ,1,1125,t,0,12,42,317
3578,$545.00 ,"$3,250.00 ",,8,$50.00 ,"$2,000.00 ",$150.00 ,5,1125,t,0,0,0,36
3579,$250.00 ,,,1,$0.00 ,$250.00 ,$80.00 ,2,5,t,29,59,89,364
3580,$150.00 ,$800.00 ,,1,$0.00 ,,$50.00 ,1,1125,t,0,0,0,160
3581,$22.00 ,,,1,$5.00 ,,,1,1125,t,15,29,34,34
3582,$120.00 ,$900.00 ,"$3,500.00 ",2,$20.00 ,,,2,30,t,14,30,48,287
3583,$140.00 ,$945.00 ,"$3,402.00 ",4,$40.00 ,$200.00 ,$101.00 ,2,180,t,24,28,28,132
3584,$125.00 ,"$1,000.00 ","$2,200.00 ",1,$0.00 ,$125.00 ,$50.00 ,3,1125,t,0,0,0,192
3585,$126.00 ,,,2,$50.00 ,$500.00 ,$105.00 ,2,30,t,30,60,90,365
3586,$150.00 ,,,1,$0.00 ,,,1,1125,t,0,0,0,72
3587,$129.00 ,,,1,$0.00 ,,$60.00 ,2,1125,t,30,60,90,365
3588,$125.00 ,$700.00 ,,1,$0.00 ,$200.00 ,$25.00 ,2,7,t,27,47,77,166
3589,$250.00 ,,,4,$25.00 ,$500.00 ,$95.00 ,2,1125,t,29,59,89,364
3590,$220.00 ,"$1,325.00 ","$3,950.00 ",1,$0.00 ,,$100.00 ,5,180,t,16,46,76,314
3591,$162.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
3592,$52.00 ,,,1,$0.00 ,$100.00 ,$35.00 ,6,1125,t,3,33,63,338
3593,$165.00 ,"$1,100.00 ","$4,100.00 ",4,$40.00 ,$500.00 ,$65.00 ,3,365,t,0,0,0,262
3594,$88.00 ,$575.00 ,,2,$20.00 ,$100.00 ,$30.00 ,2,21,t,2,32,61,336
3595,$100.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
3596,$450.00 ,"$3,000.00 ","$10,000.00 ",1,$0.00 ,,,4,30,t,0,6,6,83
3597,$152.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
3598,$105.00 ,,,1,$0.00 ,,,2,28,t,29,59,89,152
3599,$295.00 ,"$1,830.00 ",,6,$25.00 ,$300.00 ,$95.00 ,6,32,t,0,0,0,34
3600,$100.00 ,$500.00 ,"$2,000.00 ",1,$0.00 ,,$25.00 ,1,1125,t,28,58,88,356
3601,$65.00 ,,"$1,695.00 ",1,$19.00 ,,$15.00 ,1,365,t,13,43,73,348
3602,$158.00 ,,,4,$25.00 ,$300.00 ,$142.00 ,1,30,t,25,51,81,291
3603,$138.00 ,$773.00 ,,1,$0.00 ,,,1,1125,t,30,60,90,365
3604,$125.00 ,$925.00 ,"$3,300.00 ",2,$25.00 ,$350.00 ,$65.00 ,3,1125,t,0,0,0,269
3605,$125.00 ,,,1,$0.00 ,,$70.00 ,1,7,t,27,57,86,86
3606,$80.00 ,,,1,$0.00 ,,$20.00 ,2,4,t,9,21,38,38
3607,$100.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
3608,$31.00 ,,,1,$0.00 ,,,2,1125,t,18,48,78,352
3609,$115.00 ,$650.00 ,"$2,250.00 ",2,$25.00 ,,$10.00 ,1,14,t,29,59,89,178
3610,$50.00 ,,,1,$0.00 ,,,2,1125,t,29,59,89,364
3611,$29.00 ,,,1,$0.00 ,,,2,14,t,25,55,85,360
3612,$29.00 ,,,1,$0.00 ,,,2,1125,t,9,39,69,344
3613,$120.00 ,,,1,$0.00 ,,,1,1125,t,9,9,9,112
3614,$135.00 ,,,1,$0.00 ,,$65.00 ,2,14,t,29,59,89,364
3615,$125.00 ,$875.00 ,"$3,000.00 ",2,$20.00 ,,$125.00 ,7,30,t,30,60,90,365
3616,$80.00 ,$480.00 ,,1,$20.00 ,,$25.00 ,2,1125,t,30,60,90,365
3617,$125.00 ,"$1,000.00 ","$3,500.00 ",1,$35.00 ,$125.00 ,$70.00 ,2,1125,t,15,27,41,220
3618,$97.00 ,$600.00 ,,2,$50.00 ,$100.00 ,$50.00 ,2,1125,t,30,60,89,89
3619,$449.00 ,"$2,100.00 ",,1,$0.00 ,,$150.00 ,4,1125,t,0,0,0,49
3620,$300.00 ,"$1,925.00 ","$6,000.00 ",1,$0.00 ,,$100.00 ,3,60,t,30,60,90,358
3621,$155.00 ,,,1,$0.00 ,,,3,28,t,30,60,90,365
3622,$95.00 ,$450.00 ,,2,$0.00 ,,,2,1125,t,9,39,62,62
3623,$135.00 ,$700.00 ,"$2,500.00 ",4,$20.00 ,$400.00 ,$150.00 ,2,1125,t,30,60,90,365
3624,$30.00 ,,,1,$0.00 ,,,2,14,t,30,60,90,365
3625,$92.00 ,,,2,$20.00 ,,$40.00 ,1,1125,t,30,60,90,364
3626,$80.00 ,,,1,$0.00 ,,$10.00 ,3,15,t,30,56,86,160
3627,$30.00 ,,,1,$0.00 ,,,2,14,t,17,47,77,352
3628,$90.00 ,$650.00 ,"$2,300.00 ",1,$20.00 ,$100.00 ,$50.00 ,2,60,t,30,60,62,62
3629,$65.00 ,$500.00 ,"$1,650.00 ",1,$15.00 ,$300.00 ,$50.00 ,3,1125,t,9,9,9,245
3630,$31.00 ,$232.00 ,,1,$0.00 ,,,2,1125,t,16,46,76,351
3631,$139.00 ,$850.00 ,,2,$0.00 ,,$25.00 ,2,30,t,30,60,90,365
3632,$135.00 ,"$1,000.00 ",,2,$50.00 ,$500.00 ,,5,1125,t,10,38,68,343
3633,$83.00 ,,,1,$0.00 ,$200.00 ,$15.00 ,2,1125,t,30,60,90,365
3634,$85.00 ,$600.00 ,,1,$25.00 ,,,2,14,t,30,60,90,364
3635,$195.00 ,,,2,$30.00 ,,$45.00 ,2,1125,t,30,60,90,365
3636,$125.00 ,,,1,$50.00 ,$250.00 ,$61.00 ,2,60,t,30,55,85,89
3637,$450.00 ,,,6,$25.00 ,"$1,000.00 ",$145.00 ,2,1125,t,27,53,83,358
3638,$350.00 ,,,1,$0.00 ,$500.00 ,,3,1125,t,0,0,0,15
3639,$98.00 ,$450.00 ,"$1,300.00 ",2,$15.00 ,$300.00 ,,2,365,t,6,6,6,242
3640,$45.00 ,$268.00 ,$930.00 ,2,$10.00 ,,,2,30,t,14,38,68,343
3641,$125.00 ,$800.00 ,"$1,800.00 ",2,$25.00 ,,,1,1125,t,27,45,75,350
3642,$75.00 ,$455.00 ,,0,$0.00 ,$100.00 ,$25.00 ,1,1125,t,17,47,77,352
3643,$99.00 ,$700.00 ,,1,$0.00 ,$95.00 ,,2,1125,t,30,47,66,66
3644,$49.00 ,,,1,$12.00 ,,$32.00 ,1,1125,t,0,3,33,278
3645,$67.00 ,,,2,$15.00 ,,$25.00 ,2,1125,t,30,54,84,359
3646,$105.00 ,$700.00 ,"$2,500.00 ",2,$0.00 ,,$70.00 ,1,1125,t,30,60,90,365
3647,$195.00 ,"$1,250.00 ",,6,$20.00 ,,$200.00 ,7,14,t,0,0,0,17
3648,$125.00 ,$800.00 ,"$3,500.00 ",4,$20.00 ,$500.00 ,$80.00 ,2,1125,t,30,60,90,365
3649,$65.00 ,$400.00 ,"$1,200.00 ",2,$15.00 ,,,1,1125,t,30,60,90,365
3650,$125.00 ,$850.00 ,,1,$0.00 ,,,2,365,t,28,55,55,318
3651,$183.00 ,,,1,$0.00 ,$200.00 ,,2,3,t,0,23,53,328
3652,$39.00 ,,,1,$19.00 ,$250.00 ,$12.00 ,1,1125,t,8,28,57,57
3653,$68.00 ,,,2,$20.00 ,$300.00 ,$25.00 ,3,93,t,0,0,0,267
3654,$120.00 ,,,4,$0.00 ,,,2,5,t,0,3,33,308
3655,$86.00 ,,,2,$20.00 ,$300.00 ,$25.00 ,3,93,t,0,0,0,267
3656,$39.00 ,$202.00 ,$825.00 ,1,$0.00 ,,,1,1125,t,26,56,86,361
3657,$200.00 ,$770.00 ,,1,$0.00 ,,,1,1125,t,30,60,89,89
3658,$84.00 ,$500.00 ,"$2,100.00 ",3,$20.00 ,$200.00 ,$45.00 ,2,28,t,15,40,52,176
3659,$150.00 ,,,1,$0.00 ,,,2,31,t,28,58,88,363
3660,$82.00 ,$588.00 ,"$2,352.00 ",1,$0.00 ,,$50.00 ,2,1125,t,0,0,0,246
3661,$140.00 ,$895.00 ,"$2,450.00 ",1,$10.00 ,$400.00 ,$40.00 ,3,330,t,0,0,0,248
3662,$99.00 ,$565.00 ,"$1,995.00 ",1,$0.00 ,$500.00 ,,3,1125,t,11,35,65,332
3663,$149.00 ,,,1,$0.00 ,,,2,1125,t,0,0,0,121
3664,$75.00 ,,,1,$0.00 ,,$10.00 ,3,21,t,30,60,90,365
3665,$125.00 ,,,2,$10.00 ,,$75.00 ,2,14,t,8,29,47,75
3666,$138.00 ,,,2,$10.00 ,,,2,1125,t,23,53,83,358
3667,$65.00 ,,,1,$10.00 ,$150.00 ,,2,21,t,5,9,25,25
3668,$250.00 ,$975.00 ,"$3,500.00 ",4,$14.00 ,$300.00 ,$250.00 ,7,120,t,0,3,33,308
3669,$200.00 ,,,1,$0.00 ,,,1,1125,t,0,0,2,277
3670,$100.00 ,,,1,$0.00 ,,$50.00 ,1,1125,t,12,12,12,23
3671,$180.00 ,,,4,$50.00 ,$500.00 ,$150.00 ,2,1125,t,0,0,0,0
3672,$136.00 ,$600.00 ,,1,$0.00 ,,,1,1125,t,0,0,0,143
3673,$129.00 ,$714.00 ,"$2,970.00 ",2,$20.00 ,$400.00 ,,3,90,t,21,51,81,356
3674,$61.00 ,,,1,$0.00 ,,,1,1125,t,0,0,0,0
3675,$275.00 ,,,7,$15.00 ,$200.00 ,$145.00 ,1,365,t,22,52,82,357
3676,$100.00 ,,,1,$0.00 ,,,1,1125,t,0,0,0,67
3677,$59.00 ,$350.00 ,,2,$25.00 ,$200.00 ,$40.00 ,2,10,t,20,35,64,64
3678,$95.00 ,,,1,$0.00 ,,,1,1125,t,0,0,0,227
3679,$500.00 ,,,2,$20.00 ,"$1,900.00 ",$50.00 ,1,1125,t,5,5,8,8
3680,$200.00 ,,,2,$20.00 ,$300.00 ,$100.00 ,1,3,t,30,60,90,365
3681,$95.00 ,,,2,$25.00 ,$100.00 ,$20.00 ,1,1125,t,0,0,0,127
3682,$99.00 ,,,1,$25.00 ,$100.00 ,$40.00 ,1,10,t,30,60,90,365
3683,$55.00 ,,,1,$0.00 ,,$10.00 ,1,1125,t,30,60,90,365
3684,$105.00 ,,,1,$0.00 ,,$75.00 ,2,1125,t,20,48,78,352
3685,$75.00 ,,,1,$0.00 ,,$15.00 ,3,7,t,21,51,81,111
3686,$70.00 ,,,1,$0.00 ,,,1,1125,t,0,3,3,3
